sample_idx,predicted_class,original_prediction,baseline_prediction,r2_mean,method,deletion_auc,insertion_auc,gap_auc,n_positive_segments
138,0,0.0079832123592495,0.0084176491945981,-0.0305891766137006,Relevancia a secas,0.0082105617171951,0.0083218290337494,0.0001112673165542,
138,0,0.0079832123592495,0.0084176491945981,-0.0305891766137006,Relevancia absoluta,0.0082105617171951,0.0083218290337494,0.0001112673165542,
138,0,0.0079832123592495,0.0084176491945981,-0.0305891766137006,Solo secciones positivas,,,,0.0
139,1,0.9947367310523988,0.0084176491945981,-0.6059805120801582,Relevancia a secas,0.4477341559931026,0.934738705555598,0.4870045495624953,
139,1,0.9947367310523988,0.0084176491945981,-0.6059805120801582,Relevancia absoluta,0.8911617444569453,0.855906947205464,-0.0352547972514812,
139,1,0.9947367310523988,0.0084176491945981,-0.6059805120801582,Solo secciones positivas,0.0737703668634822,0.8680194511133081,0.7942490842498259,17.0
140,0,0.2271962761878967,0.0084176491945981,-0.7839070717400527,Relevancia a secas,0.2165361361241795,0.1187733247513986,-0.0977628113727809,
140,0,0.2271962761878967,0.0084176491945981,-0.7839070717400527,Relevancia absoluta,0.0699914602381694,0.2331866410095244,0.1631951807713549,
140,0,0.2271962761878967,0.0084176491945981,-0.7839070717400527,Solo secciones positivas,0.603720593858849,0.0573346431959759,-0.5463859506628731,11.0
141,0,0.0108732115477323,0.0084176491945981,-0.6408990480668735,Relevancia a secas,0.595525974356052,0.0229923629919218,-0.5725336113641302,
141,0,0.0108732115477323,0.0084176491945981,-0.6408990480668735,Relevancia absoluta,0.1036963273848717,0.1104761629313644,0.0067798355464926,
141,0,0.0108732115477323,0.0084176491945981,-0.6408990480668735,Solo secciones positivas,0.9107762073215684,0.0012643060290395,-0.9095119012925288,19.0
142,0,0.0085654258728027,0.0084176491945981,-3.244722497356894,Relevancia a secas,0.0617380069258312,0.0102057186627967,-0.0515322882630344,
142,0,0.0085654258728027,0.0084176491945981,-3.244722497356894,Relevancia absoluta,0.0096302999752677,0.0092210036236792,-0.0004092963515884,
142,0,0.0085654258728027,0.0084176491945981,-3.244722497356894,Solo secciones positivas,0.1157670636277865,0.0119737965219161,-0.1037932671058703,17.0
143,1,0.9939553141593932,0.0084176491945981,-0.920411435516127,Relevancia a secas,0.2102140311710258,0.8264686149856044,0.6162545838145786,
143,1,0.9939553141593932,0.0084176491945981,-0.920411435516127,Relevancia absoluta,0.6116912597272959,0.7623097147378657,0.1506184550105698,
143,1,0.9939553141593932,0.0084176491945981,-0.920411435516127,Solo secciones positivas,0.153258782773876,0.970832768608542,0.817573985834666,17.0
144,1,0.9999932050704956,0.0084176491945981,-0.8383506249031637,Relevancia a secas,0.0660010362585815,0.8195601354042689,0.7535590991456873,
144,1,0.9999932050704956,0.0084176491945981,-0.8383506249031637,Relevancia absoluta,0.7265865418971597,0.524247841923026,-0.2023386999741336,
144,1,0.9999932050704956,0.0084176491945981,-0.8383506249031637,Solo secciones positivas,0.0312498815020809,0.96901186555624,0.9377619840541592,16.0
145,0,0.0089680273085832,0.0084176491945981,-3.1870171419159874,Relevancia a secas,0.0997643122035596,0.0132248190800762,-0.0865394931234833,
145,0,0.0089680273085832,0.0084176491945981,-3.1870171419159874,Relevancia absoluta,0.0143251054040673,0.0100299204027073,-0.00429518500136,
145,0,0.0089680273085832,0.0084176491945981,-3.1870171419159874,Solo secciones positivas,0.1475165707990527,0.0133079513441771,-0.1342086194548756,20.0
146,0,0.009325448423624,0.0084176491945981,0.4098529810198236,Relevancia a secas,0.0112477041418767,0.0081247496418654,-0.0031229545000112,
146,0,0.009325448423624,0.0084176491945981,0.4098529810198236,Relevancia absoluta,0.0089611924356884,0.0095094548176146,0.0005482623819261,
146,0,0.009325448423624,0.0084176491945981,0.4098529810198236,Solo secciones positivas,0.0140248360777539,0.0065580061636865,-0.0074668299140674,14.0
147,0,0.3625633418560028,0.0084176491945981,-0.4470491482510891,Relevancia a secas,0.708118372803761,0.1062916857966098,-0.6018266870071511,
147,0,0.3625633418560028,0.0084176491945981,-0.4470491482510891,Relevancia absoluta,0.4213752790043751,0.5525303449895648,0.1311550659851896,
147,0,0.3625633418560028,0.0084176491945981,-0.4470491482510891,Solo secciones positivas,0.9459506452083588,0.0002133366338185,-0.9457373085745404,20.0
148,0,0.1781335771083831,0.0084176491945981,-1.1510769261325542,Relevancia a secas,0.7420763214532698,0.2405219876285022,-0.5015543338247677,
148,0,0.1781335771083831,0.0084176491945981,-1.1510769261325542,Relevancia absoluta,0.6823151904003074,0.8140585493658565,0.1317433589655491,
148,0,0.1781335771083831,0.0084176491945981,-1.1510769261325542,Solo secciones positivas,0.9556642174720764,0.0102976700989529,-0.9453665473731236,20.0
149,0,0.0087015116587281,0.0084176491945981,0.2306845194157377,Relevancia a secas,0.0107032662878433,0.0076043888823025,-0.0030988774055408,
149,0,0.0087015116587281,0.0084176491945981,0.2306845194157377,Relevancia absoluta,0.0094260597963713,0.0086453785705897,-0.0007806812257816,
149,0,0.0087015116587281,0.0084176491945981,0.2306845194157377,Solo secciones positivas,0.012270028618249,0.0064582282423295,-0.0058118003759194,11.0
150,0,0.0146113168448209,0.0084176491945981,-2.62600572191336,Relevancia a secas,0.1330878604462163,0.0117767980684422,-0.121311062377774,
150,0,0.0146113168448209,0.0084176491945981,-2.62600572191336,Relevancia absoluta,0.0091854235829992,0.022546032236682,0.0133606086536828,
150,0,0.0146113168448209,0.0084176491945981,-2.62600572191336,Solo secciones positivas,0.2415043318437205,0.007627814154451,-0.2338765176892694,18.0
151,0,0.1207079291343689,0.0084176491945981,-2.2405840610518086,Relevancia a secas,0.8186510461641269,0.5815470768656177,-0.2371039692985092,
151,0,0.1207079291343689,0.0084176491945981,-2.2405840610518086,Relevancia absoluta,0.6292937805927875,0.8676609612173505,0.2383671806245629,
151,0,0.1207079291343689,0.0084176491945981,-2.2405840610518086,Solo secciones positivas,0.9651968714437986,0.3660522031744863,-0.5991446682693123,19.0
152,1,1.0,0.0084176491945981,-0.5629425610234717,Relevancia a secas,0.6436089171799166,0.9862280156877306,0.3426190985078139,
152,1,1.0,0.0084176491945981,-0.5629425610234717,Relevancia absoluta,0.9489994808617566,0.986227919658025,0.0372284387962684,
152,1,1.0,0.0084176491945981,-0.5629425610234717,Solo secciones positivas,0.3261556480337115,0.9708358119515812,0.6446801639178696,17.0
153,0,0.0088005298748612,0.0084176491945981,0.3011818761550773,Relevancia a secas,0.0141485317920645,0.0068489123239285,-0.0072996194681359,
153,0,0.0088005298748612,0.0084176491945981,0.3011818761550773,Relevancia absoluta,0.0096835380213128,0.0096133441871239,-7.019383418891377e-05,
153,0,0.0088005298748612,0.0084176491945981,0.3011818761550773,Solo secciones positivas,0.0205070114193054,0.0062184877550372,-0.0142885236642681,13.0
154,0,0.0079331025481224,0.0084176491945981,-0.0500472759414639,Relevancia a secas,0.0080470182907043,0.008418743032962,0.0003717247422577,
154,0,0.0079331025481224,0.0084176491945981,-0.0500472759414639,Relevancia absoluta,0.0080470182907043,0.008418743032962,0.0003717247422577,
154,0,0.0079331025481224,0.0084176491945981,-0.0500472759414639,Solo secciones positivas,,,,0.0
155,0,0.0080823376774787,0.0084176491945981,0.1520425977787393,Relevancia a secas,0.0085300605537162,0.0084896040433603,-4.045651035590112e-05,
155,0,0.0080823376774787,0.0084176491945981,0.1520425977787393,Relevancia absoluta,0.0081895302282646,0.008689602293695,0.0005000720654303,
155,0,0.0080823376774787,0.0084176491945981,0.1520425977787393,Solo secciones positivas,0.0089975019916892,0.0077932515181601,-0.0012042504735291,5.0
156,0,0.1898739486932754,0.0084176491945981,-0.7211005315398029,Relevancia a secas,0.3216735326762621,0.1507734333855397,-0.1709000992907224,
156,0,0.1898739486932754,0.0084176491945981,-0.7211005315398029,Relevancia absoluta,0.0323284382207526,0.2252105352719001,0.1928820970511475,
156,0,0.1898739486932754,0.0084176491945981,-0.7211005315398029,Solo secciones positivas,0.3431033809979756,0.0003664626458582,-0.3427369183521174,15.0
157,0,0.0143270669505,0.0084176491945981,-1.5255254543116588,Relevancia a secas,0.0193278802026595,0.0086776053499696,-0.0106502748526898,
157,0,0.0143270669505,0.0084176491945981,-1.5255254543116588,Relevancia absoluta,0.0121380170275058,0.0126071088681263,0.0004690918406205,
157,0,0.0143270669505,0.0084176491945981,-1.5255254543116588,Solo secciones positivas,0.0212537144621213,0.003495958338802,-0.0177577561233192,15.0
158,1,1.0,0.0084176491945981,-0.6354599764541538,Relevancia a secas,0.2167259022251922,0.9203828684985638,0.7036569662733716,
158,1,1.0,0.0084176491945981,-0.6354599764541538,Relevancia absoluta,0.9111691480502484,0.5980235936324982,-0.3131455544177502,
158,1,1.0,0.0084176491945981,-0.6354599764541538,Solo secciones positivas,0.2333350116513786,0.9669472535451252,0.7336122418937467,15.0
159,1,1.0,0.0084176491945981,-0.489805616559126,Relevancia a secas,0.2083359636761826,0.8222906248959848,0.6139546612198021,
159,1,1.0,0.0084176491945981,-0.489805616559126,Relevancia absoluta,0.3945356501156764,0.6496921393990088,0.2551564892833324,
159,1,1.0,0.0084176491945981,-0.489805616559126,Solo secciones positivas,0.3592803296115864,0.9724560446209378,0.6131757150093514,18.0
160,0,0.0478748530149459,0.0084176491945981,-7.881365735863421,Relevancia a secas,0.3859008824866679,0.0248212183607089,-0.3610796641259589,
160,0,0.0478748530149459,0.0084176491945981,-7.881365735863421,Relevancia absoluta,0.0213691306667492,0.0294203014378177,0.0080511707710684,
160,0,0.0478748530149459,0.0084176491945981,-7.881365735863421,Solo secciones positivas,0.5459454160402802,0.0215930918270982,-0.524352324213182,17.0
161,0,0.0079125445336103,0.0084176491945981,-42.79710311071672,Relevancia a secas,0.3223318528228749,0.0093074439791962,-0.3130244088436787,
161,0,0.0079125445336103,0.0084176491945981,-42.79710311071672,Relevancia absoluta,0.0334264460252597,0.01204969925392,-0.0213767467713397,
161,0,0.0079125445336103,0.0084176491945981,-42.79710311071672,Solo secciones positivas,0.7773866682047291,0.0080024096116955,-0.7693842585930335,14.0
162,0,0.0076135429553687,0.0084176491945981,0.6023678363471227,Relevancia a secas,0.0084316437779408,0.0078330604074936,-0.0005985833704471,
162,0,0.0076135429553687,0.0084176491945981,0.6023678363471227,Relevancia absoluta,0.0083013631325836,0.0080636261781263,-0.0002377369544572,
162,0,0.0076135429553687,0.0084176491945981,0.6023678363471227,Solo secciones positivas,0.0094423815608024,0.0070176130781571,-0.0024247684826453,3.0
163,0,0.0088366270065307,0.0084176491945981,-1.1390406556538335,Relevancia a secas,0.0357848725074695,0.0061849754161408,-0.0295998970913286,
163,0,0.0088366270065307,0.0084176491945981,-1.1390406556538335,Relevancia absoluta,0.0098434904745469,0.008031054917309,-0.0018124355572379,
163,0,0.0088366270065307,0.0084176491945981,-1.1390406556538335,Solo secciones positivas,0.0519323659766661,0.0048241936479155,-0.0471081723287505,19.0
164,1,1.0,0.0084176491945981,-0.8733494330789174,Relevancia a secas,0.2445123140551879,0.827577067184333,0.5830647531291451,
164,1,1.0,0.0084176491945981,-0.8733494330789174,Relevancia absoluta,0.5700692084516598,0.8720202917336589,0.3019510832819991,
164,1,1.0,0.0084176491945981,-0.8733494330789174,Solo secciones positivas,0.2754388985283015,0.6896389176271273,0.4142000190988257,20.0
165,1,1.0,0.0084176491945981,-1.055388434326214,Relevancia a secas,0.1323818817173145,0.8467495274574807,0.7143676457401661,
165,1,1.0,0.0084176491945981,-1.055388434326214,Relevancia absoluta,0.4743422110667725,0.5566595908528924,0.0823173797861198,
165,1,1.0,0.0084176491945981,-1.055388434326214,Solo secciones positivas,0.0333341141089906,0.6321988498792053,0.5988647357702146,15.0
166,1,0.608827531337738,0.0084176491945981,-0.2542074965964171,Relevancia a secas,0.0992136543892047,0.8713003982686335,0.7720867438794288,
166,1,0.608827531337738,0.0084176491945981,-0.2542074965964171,Relevancia absoluta,0.3164233739616884,0.8385912886475733,0.5221679146858849,
166,1,0.608827531337738,0.0084176491945981,-0.2542074965964171,Solo secciones positivas,0.0346321925375427,0.8294065248221159,0.7947743322845731,20.0
167,1,1.0,0.0084176491945981,-0.9407624783863288,Relevancia a secas,0.2962270382024485,0.9584502445326912,0.6622232063302427,
167,1,1.0,0.0084176491945981,-0.9407624783863288,Relevancia absoluta,0.7482939554125912,0.803989084427843,0.0556951290152517,
167,1,1.0,0.0084176491945981,-0.9407624783863288,Solo secciones positivas,0.0882698526010414,0.9708358119515812,0.8825659593505397,17.0
168,0,0.0089838998392224,0.0084176491945981,-4.2283760654742775,Relevancia a secas,0.0158498843148764,0.0108006582854108,-0.0050492260294655,
168,0,0.0089838998392224,0.0084176491945981,-4.2283760654742775,Relevancia absoluta,0.0105552169132149,0.0111628462715695,0.0006076293583545,
168,0,0.0089838998392224,0.0084176491945981,-4.2283760654742775,Solo secciones positivas,0.0214629498206906,0.012474276125431,-0.0089886736952596,18.0
169,0,0.007651915308088,0.0084176491945981,0.2510525591367702,Relevancia a secas,0.0089054247623102,0.0074842989755173,-0.0014211257867929,
169,0,0.007651915308088,0.0084176491945981,0.2510525591367702,Relevancia absoluta,0.0082393571113546,0.0078201579421551,-0.0004191991691995,
169,0,0.007651915308088,0.0084176491945981,0.2510525591367702,Solo secciones positivas,0.0099645643495023,0.0068396707065403,-0.0031248936429619,8.0
170,0,0.0083586275577545,0.0084176491945981,-0.044162165638493,Relevancia a secas,0.0084768066234472,0.0083030070333431,-0.0001737995901041,
170,0,0.0083586275577545,0.0084176491945981,-0.044162165638493,Relevancia absoluta,0.0084768066234472,0.0083030070333431,-0.0001737995901041,
170,0,0.0083586275577545,0.0084176491945981,-0.044162165638493,Solo secciones positivas,,,,0.0
171,0,0.0127743631601333,0.0084176491945981,-1.4272818078909064,Relevancia a secas,0.2700925557874143,0.0159699586996187,-0.2541225970877955,
171,0,0.0127743631601333,0.0084176491945981,-1.4272818078909064,Relevancia absoluta,0.0349179961615138,0.015363479938565,-0.0195545162229488,
171,0,0.0127743631601333,0.0084176491945981,-1.4272818078909064,Solo secciones positivas,0.5202640372821513,0.0191728867699994,-0.5010911505121518,17.0
172,1,0.9999997615814208,0.0084176491945981,-0.517533058697423,Relevancia a secas,0.2026827194702789,0.7848211206531787,0.5821384011828997,
172,1,0.9999997615814208,0.0084176491945981,-0.517533058697423,Relevancia absoluta,0.8461430762287198,0.6296052917475662,-0.2165377844811535,
172,1,0.9999997615814208,0.0084176491945981,-0.517533058697423,Solo secciones positivas,0.0250014789686855,0.8555720896291859,0.8305706106605003,20.0
173,0,0.008201714605093,0.0084176491945981,0.0822963110145569,Relevancia a secas,0.0093517340202298,0.008586974387678,-0.0007647596325518,
173,0,0.008201714605093,0.0084176491945981,0.0822963110145569,Relevancia absoluta,0.0091138573673864,0.0086629987797803,-0.000450858587606,
173,0,0.008201714605093,0.0084176491945981,0.0822963110145569,Solo secciones positivas,0.0099534116064508,0.0077396245518078,-0.002213787054643,6.0
174,1,0.985870361328125,0.0084176491945981,-1.0834625694548907,Relevancia a secas,0.017296820367687,0.3957637696028339,0.3784669492351469,
174,1,0.985870361328125,0.0084176491945981,-1.0834625694548907,Relevancia absoluta,0.3537910628360195,0.5536817002035201,0.1998906373675006,
174,1,0.985870361328125,0.0084176491945981,-1.0834625694548907,Solo secciones positivas,0.0278927373330069,0.1492421213037492,0.1213493839707423,21.0
175,0,0.0967267975211143,0.0084176491945981,-0.6592441988175712,Relevancia a secas,0.6512958963737926,0.1006654158361865,-0.5506304805376061,
175,0,0.0967267975211143,0.0084176491945981,-0.6592441988175712,Relevancia absoluta,0.7096085202776722,0.5618846774127128,-0.1477238428649594,
175,0,0.0967267975211143,0.0084176491945981,-0.6592441988175712,Solo secciones positivas,0.9654339849948884,0.000300635819046,-0.9651333491758424,14.0
176,0,0.0326569266617298,0.0084176491945981,-1.0008764458635262,Relevancia a secas,0.3309921291139391,0.2006765882375071,-0.1303155408764319,
176,0,0.0326569266617298,0.0084176491945981,-1.0008764458635262,Relevancia absoluta,0.2581736299778438,0.1318614864301506,-0.1263121435476932,
176,0,0.0326569266617298,0.0084176491945981,-1.0008764458635262,Solo secciones positivas,0.5987417066567823,0.3422387025662159,-0.2565030040905663,19.0
177,0,0.0086387414485216,0.0084176491945981,-0.6004799072080123,Relevancia a secas,0.1942479061228888,0.0694605430322034,-0.1247873630906854,
177,0,0.0086387414485216,0.0084176491945981,-0.6004799072080123,Relevancia absoluta,0.0219163189775177,0.1202624827091183,0.0983461637316005,
177,0,0.0086387414485216,0.0084176491945981,-0.6004799072080123,Solo secciones positivas,0.1621818741783499,0.0325977688034375,-0.1295841053749124,15.0
178,1,0.9999992847442628,0.0084176491945981,-0.4269790577620537,Relevancia a secas,0.0165487246297143,0.930750625479656,0.9142019008499416,
178,1,0.9999992847442628,0.0084176491945981,-0.4269790577620537,Relevancia absoluta,0.4278969220915516,0.771504523437356,0.3436076013458043,
178,1,0.9999992847442628,0.0084176491945981,-0.4269790577620537,Solo secciones positivas,0.0263239905398784,0.8687946680001915,0.842470677460313,19.0
179,0,0.008046249859035,0.0084176491945981,0.1065168855408122,Relevancia a secas,0.0082347693387418,0.008452208350516,0.0002174390117741,
179,0,0.008046249859035,0.0084176491945981,0.1065168855408122,Relevancia absoluta,0.0082205553383876,0.0084359595138165,0.0002154041754288,
179,0,0.008046249859035,0.0084176491945981,0.1065168855408122,Solo secciones positivas,0.0082714054733514,0.0082303173840045,-4.108808934688568e-05,1.0
180,1,0.8974258303642273,0.0084176491945981,-0.8251050968280534,Relevancia a secas,0.2998428738728777,0.9709080316954188,0.6710651578225411,
180,1,0.8974258303642273,0.0084176491945981,-0.8251050968280534,Relevancia absoluta,0.4003257943704997,0.4462372352196173,0.0459114408491176,
180,1,0.8974258303642273,0.0084176491945981,-0.8251050968280534,Solo secciones positivas,0.1313014289493518,0.9671940488947762,0.8358926199454244,18.0
181,1,1.0,0.0084176491945981,-0.1534351998440262,Relevancia a secas,0.3405067029719551,0.902535418397747,0.5620287154257919,
181,1,1.0,0.0084176491945981,-0.1534351998440262,Relevancia absoluta,0.6636477316642665,0.8916225573436047,0.2279748256793382,
181,1,1.0,0.0084176491945981,-0.1534351998440262,Solo secciones positivas,0.0452609948421779,0.9214385813347212,0.8761775864925432,19.0
182,1,0.9361512660980223,0.0084176491945981,0.0170672303665229,Relevancia a secas,0.0182394141263152,0.9279911211795276,0.9097517070532124,
182,1,0.9361512660980223,0.0084176491945981,0.0170672303665229,Relevancia absoluta,0.1077870979918063,0.8790084429913096,0.7712213449995033,
182,1,0.9361512660980223,0.0084176491945981,0.0170672303665229,Solo secciones positivas,0.0385194296343278,0.9653130869070689,0.926793657272741,15.0
183,0,0.0194989312440156,0.0084176491945981,-0.6198582424568695,Relevancia a secas,0.6679734925273806,0.4241611803445266,-0.2438123121828539,
183,0,0.0194989312440156,0.0084176491945981,-0.6198582424568695,Relevancia absoluta,0.487170538580459,0.6605209710800813,0.1733504324996223,
183,0,0.0194989312440156,0.0084176491945981,-0.6198582424568695,Solo secciones positivas,0.96154279311498,0.0649313834689867,-0.8966114096459933,15.0
184,0,0.0081188231706619,0.0084176491945981,0.2018129311477872,Relevancia a secas,0.0114295988395396,0.008016285020858,-0.0034133138186815,
184,0,0.0081188231706619,0.0084176491945981,0.2018129311477872,Relevancia absoluta,0.010050936239875,0.0081182668218389,-0.0019326694180361,
184,0,0.0081188231706619,0.0084176491945981,0.2018129311477872,Solo secciones positivas,0.0136410364260276,0.0066795180318877,-0.0069615183941399,12.0
185,0,0.0100387027487158,0.0084176491945981,-0.6154951664384971,Relevancia a secas,0.3034811015906078,0.0200794575370049,-0.2834016440536028,
185,0,0.0100387027487158,0.0084176491945981,-0.6154951664384971,Relevancia absoluta,0.196218513484512,0.2253710735589265,0.0291525600744145,
185,0,0.0100387027487158,0.0084176491945981,-0.6154951664384971,Solo secciones positivas,0.2937748174050025,0.0062888791795731,-0.2874859382254294,21.0
186,1,0.9999992847442628,0.0084176491945981,-0.3141024482958744,Relevancia a secas,0.1992393051432299,0.9655748825106356,0.7663355773674058,
186,1,0.9999992847442628,0.0084176491945981,-0.3141024482958744,Relevancia absoluta,0.9029224110353324,0.952945951372385,0.0500235403370525,
186,1,0.9999992847442628,0.0084176491945981,-0.3141024482958744,Solo secciones positivas,0.0238842812061414,0.9410021056731542,0.9171178244670128,21.0
187,1,0.998230516910553,0.0084176491945981,-0.754075244751068,Relevancia a secas,0.819296282077304,0.9860214011536704,0.1667251190763665,
187,1,0.998230516910553,0.0084176491945981,-0.754075244751068,Relevancia absoluta,0.8748509842488501,0.9853595975372528,0.1105086132884025,
187,1,0.998230516910553,0.0084176491945981,-0.754075244751068,Solo secciones positivas,0.9998882599174976,0.969013050198555,-0.0308752097189426,16.0
188,0,0.0133015261963009,0.0084176491945981,-2.2184114633056744,Relevancia a secas,0.5698163776606736,0.2731340205407946,-0.296682357119879,
188,0,0.0133015261963009,0.0084176491945981,-2.2184114633056744,Relevancia absoluta,0.1941560850633928,0.7762312011586295,0.5820751160952367,
188,0,0.0133015261963009,0.0084176491945981,-2.2184114633056744,Solo secciones positivas,0.7189293042978361,0.3470033102744202,-0.3719259940234158,21.0
189,0,0.0082064513117074,0.0084176491945981,-8.491265829438957,Relevancia a secas,0.1302734927739948,0.0063297193458614,-0.1239437734281333,
189,0,0.0082064513117074,0.0084176491945981,-8.491265829438957,Relevancia absoluta,0.0112015322989059,0.0101099999285199,-0.001091532370386,
189,0,0.0082064513117074,0.0084176491945981,-8.491265829438957,Solo secciones positivas,0.2814310368771354,0.0049456395208835,-0.2764853973562518,15.0
190,0,0.014537033624947,0.0084176491945981,-4.1596823194733705,Relevancia a secas,0.0533878531746773,0.0090479768243514,-0.0443398763503258,
190,0,0.014537033624947,0.0084176491945981,-4.1596823194733705,Relevancia absoluta,0.013262428330361,0.0161931880801502,0.0029307597497892,
190,0,0.014537033624947,0.0084176491945981,-4.1596823194733705,Solo secciones positivas,0.0839479154907167,0.0052051842212677,-0.078742731269449,20.0
191,0,0.045757919549942,0.0084176491945981,-0.844363263824528,Relevancia a secas,0.7355545668287958,0.2028687110460463,-0.5326858557827495,
191,0,0.045757919549942,0.0084176491945981,-0.844363263824528,Relevancia absoluta,0.5854466373720358,0.7044303934607241,0.1189837560886882,
191,0,0.045757919549942,0.0084176491945981,-0.844363263824528,Solo secciones positivas,0.9242166259459088,0.0003158234243488,-0.92390080252156,14.0
192,1,1.0,0.0084176491945981,-0.5511239971342412,Relevancia a secas,0.0695626449895121,0.9028946830528906,0.8333320380633784,
192,1,1.0,0.0084176491945981,-0.5511239971342412,Relevancia absoluta,0.2926898773668792,0.958450241919814,0.6657603645529346,
192,1,1.0,0.0084176491945981,-0.5511239971342412,Solo secciones positivas,0.1315813890005592,0.9212741363107374,0.7896927473101782,19.0
193,1,1.0,0.0084176491945981,-1.1250383236666956,Relevancia a secas,0.4592604892051848,0.9584474769265702,0.4991869877213853,
193,1,1.0,0.0084176491945981,-1.1250383236666956,Relevancia absoluta,0.8486356470837361,0.9294153433406286,0.0807796962568925,
193,1,1.0,0.0084176491945981,-1.1250383236666956,Solo secciones positivas,0.0276276450276309,0.9212741488590837,0.8936465038314527,19.0
194,0,0.0091178324073553,0.0084176491945981,0.5606144374268072,Relevancia a secas,0.0143296161614772,0.0079730448520018,-0.0063565713094754,
194,0,0.0091178324073553,0.0084176491945981,0.5606144374268072,Relevancia absoluta,0.0101584922004905,0.0094859267636719,-0.0006725654368185,
194,0,0.0091178324073553,0.0084176491945981,0.5606144374268072,Solo secciones positivas,0.0196890432853251,0.0056649105390533,-0.0140241327462717,12.0
195,0,0.0082652829587459,0.0084176491945981,0.202217379098072,Relevancia a secas,0.0089403145636121,0.0081160941626876,-0.0008242204009244,
195,0,0.0082652829587459,0.0084176491945981,0.202217379098072,Relevancia absoluta,0.0086796377371582,0.0083298124631659,-0.0003498252739922,
195,0,0.0082652829587459,0.0084176491945981,0.202217379098072,Solo secciones positivas,0.0098006166517734,0.0075747109949588,-0.0022259056568145,5.0
196,0,0.0164605230093002,0.0084176491945981,-0.4266314304666802,Relevancia a secas,0.8318990832194686,0.0437984563389041,-0.7881006268805645,
196,0,0.0164605230093002,0.0084176491945981,-0.4266314304666802,Relevancia absoluta,0.1839397260660513,0.1336001846909009,-0.0503395413751504,
196,0,0.0164605230093002,0.0084176491945981,-0.4266314304666802,Solo secciones positivas,0.9370949756768014,0.0002465605640564,-0.9368484151127452,18.0
197,0,0.0068409419618546,0.0084176491945981,-4.845399675179118,Relevancia a secas,0.1643070101789716,0.0144884622422978,-0.1498185479366738,
197,0,0.0068409419618546,0.0084176491945981,-4.845399675179118,Relevancia absoluta,0.0079144903769095,0.0088823909431488,0.0009679005662393,
197,0,0.0068409419618546,0.0084176491945981,-4.845399675179118,Solo secciones positivas,0.2419792248907944,0.0184457676647149,-0.2235334572260794,23.0
198,0,0.007786292117089,0.0084176491945981,0.1278922082478989,Relevancia a secas,0.0196713210187024,0.0063319337657756,-0.0133393872529268,
198,0,0.007786292117089,0.0084176491945981,0.1278922082478989,Relevancia absoluta,0.0090040029026567,0.0087551800663479,-0.0002488228363088,
198,0,0.007786292117089,0.0084176491945981,0.1278922082478989,Solo secciones positivas,0.0280010373228126,0.0060798815296341,-0.0219211557931784,18.0
199,0,0.0095141232013702,0.0084176491945981,-1.0409977583612455,Relevancia a secas,0.4984566196411227,0.2887534777104482,-0.2097031419306745,
199,0,0.0095141232013702,0.0084176491945981,-1.0409977583612455,Relevancia absoluta,0.6375312226332931,0.7355909567817839,0.0980597341484907,
199,0,0.0095141232013702,0.0084176491945981,-1.0409977583612455,Solo secciones positivas,0.4890947547844714,0.0027736255286375,-0.4863211292558339,18.0
200,1,0.9999986886978148,0.0084176491945981,-0.7039216433622941,Relevancia a secas,0.3454767631675997,0.9306724889773048,0.5851957258097051,
200,1,0.9999986886978148,0.0084176491945981,-0.7039216433622941,Relevancia absoluta,0.7579481931793296,0.9583537044365786,0.200405511257249,
200,1,0.9999986886978148,0.0084176491945981,-0.7039216433622941,Solo secciones positivas,0.0251425658221023,0.8752105427440255,0.8500679769219232,20.0
201,1,1.0,0.0084176491945981,-0.6612015598068696,Relevancia a secas,0.0616402421083236,0.9862146510018244,0.9245744088935006,
201,1,1.0,0.0084176491945981,-0.6612015598068696,Relevancia absoluta,0.0762834509542612,0.8493645475375362,0.773081096583275,
201,1,1.0,0.0084176491945981,-0.6612015598068696,Solo secciones positivas,0.0882215088376291,0.9708358119515812,0.8826143031139521,17.0
202,1,0.9992040991783142,0.0084176491945981,-0.0787452673922739,Relevancia a secas,0.1810286552070194,0.9630092721846368,0.7819806169776174,
202,1,0.9992040991783142,0.0084176491945981,-0.0787452673922739,Relevancia absoluta,0.2167660928959473,0.8899681007282603,0.673202007832313,
202,1,0.9992040991783142,0.0084176491945981,-0.0787452673922739,Solo secciones positivas,0.0262948567923379,0.9724818860229693,0.9461870292306312,19.0
203,0,0.0075969630852341,0.0084176491945981,0.1028301226984165,Relevancia a secas,0.0080888461606163,0.0082403088324806,0.0001514626718643,
203,0,0.0075969630852341,0.0084176491945981,0.1028301226984165,Relevancia absoluta,0.0079271059043498,0.008267254452221,0.0003401485478712,
203,0,0.0075969630852341,0.0084176491945981,0.1028301226984165,Solo secciones positivas,0.0079675763845443,0.0079750739969313,7.49761238694191e-06,2.0
204,1,0.9999984502792358,0.0084176491945981,-0.5169420246907376,Relevancia a secas,0.3456548691014221,0.9340375960908004,0.5883827269893782,
204,1,0.9999984502792358,0.0084176491945981,-0.5169420246907376,Relevancia absoluta,0.5643051325745195,0.823631424560315,0.2593262919857955,
204,1,0.9999984502792358,0.0084176491945981,-0.5169420246907376,Solo secciones positivas,0.0263157511125984,0.8750230922902885,0.84870734117769,19.0
